lat,long
40.0032,-123.67058
40.91433,-121.35442
40.48962,-120.47606
41.12014,-123.09365
40.73601,-120.0241
40.50045,-120.46884
40.39737,-123.31947
41.10486,-122.90586
40.54156,-120.45106
40.32541,-124.28699
40.2021,-122.98752
40.7857,-122.81058
40.1696,-122.98474
40.51237,-122.55918
40.46181,-123.83865
40.17349,-122.67584
41.14901,-124.10201
41.06346,-124.15257
40.32626,-123.26975
41.84655,-121.3211
41.97346,-123.32339
40.16403,-123.91337
40.03127,-121.47303
40.0321,-121.51081
40.02349,-123.16113
40.02766,-121.46719
40.02626,-121.46865
40.71765,-122.68057
41.74984,-123.4595
40.0296,-121.4758
40.70487,-122.79947
40.62598,-122.85558
40.20903,-123.78587
40.46459,-123.19142
40.46931,-123.17058
40.73793,-121.9275
40.19764,-124.03115
41.52488,-121.97334
41.9728,-121.98
41.28265,-122.5903
40.41586,-122.93632
41.27986,-123.25672
41.26495,-123.25793
41.70512,-123.45978
41.48156,-120.5794
40.32376,-123.39031
41.2219,-122.52418
40.35098,-123.37364
40.3457,-123.36336
41.51207,-123.36533
40.97529,-123.81496
41.75514,-122.90309
40.34542,-123.36308
41.26932,-122.21528
41.27083,-122.21944
40.23823,-120.65439
41.91774,-120.83549
41.17042,-122.8867
40.41708,-124.12088
41.43902,-123.18032
40.94346,-124.09951
41.20988,-122.15306
40.41652,-124.22699
41.16516,-121.99139
41.1596,-121.96055
40.56069,-123.84477
41.66845,-123.97563
41.55568,-123.28783
41.66678,-123.96952
40.10571,-122.49695
40.76709,-123.13198
40.55767,-120.7794
40.55684,-120.78412
41.33488,-122.00889
40.55823,-120.78635
41.21017,-121.11525
40.54347,-123.62004
41.32849,-121.99972
40.02959,-123.44363
40.46849,-121.53304
40.61153,-123.63449
40.59875,-123.62949
41.04318,-124.15229
40.62403,-123.64671
41.08403,-122.89725
40.46405,-121.37442
40.71069,-123.95061
40.40042,-123.49253
40.77959,-122.78641
40.76015,-122.78613
40.91374,-123.91589
40.54127,-121.96083
41.20013,-123.7509
40.68518,-120.51689
40.67545,-120.77968
41.99655,-120.32996
41.45267,-120.53023
40.92848,-122.24945
40.16377,-122.27972
40.34099,-122.37362
40.02237,-123.51586
41.36184,-120.23828
40.91654,-122.38584
41.36434,-120.23939
40.58822,-121.00441
41.45375,-123.08226
41.42336,-120.42297
40.04904,-123.45252
41.97761,-123.9823
41.96206,-123.98869
41.01182,-122.21695
40.66487,-122.35334
41.05572,-121.3847
41.78511,-124.19425
40.55767,-120.78329
40.76457,-124.17451
40.73318,-124.15228
40.51317,-121.16507
41.40276,-123.23301
40.27876,-123.56225
40.92765,-122.24667
41.07013,-123.80506
40.65962,-120.82218
40.98985,-123.77784
40.30626,-123.10113
40.30667,-123.10144
40.41442,-123.32729
40.3057,-123.10085
40.58876,-122.39029
41.34623,-121.06824
41.76707,-120.61453
41.40149,-120.31649
41.52509,-120.83378
40.04932,-122.67473
40.58821,-122.39056
40.5646,-122.02639
41.01099,-122.21584
41.23044,-122.01833
40.30406,-120.99079
40.88627,-121.90861
40.84514,-122.84641
41.62264,-122.73503
41.76424,-121.04824
40.05794,-121.71442
40.19503,-124.17226
41.07406,-120.46939
41.508,-122.06371
41.29237,-122.31029
41.80903,-122.59364
40.1824,-120.56689
41.02284,-121.64563
40.58904,-122.40751
40.25236,-123.82059
40.46097,-123.8556
40.78651,-120.54316
40.11098,-123.5653
40.3407,-123.89059
41.89736,-122.86976
40.88376,-122.50974
40.56116,-123.56352
40.99821,-121.89361
40.85387,-121.97237
40.99238,-121.86777
40.98599,-121.9775
40.98819,-121.76881
40.98627,-121.84749
40.98821,-121.76943
40.99763,-121.76073
41.01353,-121.46443
41.00822,-121.44774
41.02155,-121.6761
40.98821,-121.76943
40.99155,-121.87111
40.84804,-121.99053
41.0215,-121.67539
40.991,-121.49804
41.04739,-121.14442
40.75626,-122.37056
41.54929,-124.04841
40.76237,-122.3189
40.986,-121.47193
40.92313,-121.99378
40.96182,-121.98921
40.99738,-121.74805
41.91318,-123.1381
40.76432,-122.28445
41.14957,-124.09896
41.24707,-123.94062
40.41434,-120.6544
41.0485,-121.33442
40.37933,-121.58359
41.83267,-120.31245
40.35876,-122.89335
40.35959,-122.89474
40.58319,-124.18783
41.52985,-123.28616
41.52957,-123.31829
41.96237,-121.98751
41.90378,-120.30384
40.08657,-120.29188
40.12711,-121.09302
40.08546,-120.27688
41.49184,-120.42467
41.44156,-120.37273
40.31043,-121.97832
40.30432,-121.89193
41.57711,-121.16637
41.95849,-121.12359
41.2818,-120.97507
40.72683,-121.40581
40.12015,-122.85529
40.33544,-121.91332
40.72041,-121.39703
40.67268,-120.11549
39.92788,-120.81869
40.2471,-122.67001
41.71184,-120.32579
41.15097,-123.21088
40.47709,-123.41864
40.45903,-123.17114
41.01348,-122.63308
40.44014,-123.24475
41.85204,-120.52886
40.92376,-122.24362
41.99072,-120.50107
41.39558,-121.82334
40.4932,-123.20031
41.17931,-122.99615
40.65572,-121.21719
41.03292,-122.75947
41.27156,-120.253
40.10462,-120.55467
41.01488,-121.75277
41.17653,-122.99226
40.09518,-120.52161
41.25434,-120.24078
41.67764,-122.67197
41.25434,-120.25244
40.73348,-123.01281
40.66211,-121.20136
41.17847,-122.96781
40.33958,-123.90754
41.95558,-120.24699
41.26562,-120.8018
41.94722,-120.55519
40.04599,-121.39386
41.88402,-122.26869
41.79363,-120.00655
41.81795,-120.0255
41.85822,-120.08439
40.57904,-123.62119
40.68098,-122.88947
41.97039,-123.58118
40.6785,-121.19608
40.16043,-122.74779
41.33598,-122.73058
41.89901,-123.59951
40.02099,-122.84778
40.28015,-122.92807
41.93206,-123.54645
40.89153,-122.76975
40.28709,-122.96974
40.03793,-123.11418
40.1171,-121.66526
40.99571,-122.41835
40.99182,-122.41751
40.99709,-122.41668
40.58072,-121.27636
41.61099,-121.95528
40.90624,-123.9145
41.61376,-121.95889
41.27347,-123.30227
41.61376,-121.95889
40.85043,-122.48835
41.90263,-122.82476
41.61793,-122.19362
41.54821,-122.06556
41.11654,-122.5653
41.08019,-122.53126
40.16627,-121.18524
40.34349,-121.7686
40.344,-121.7706
41.18568,-121.74094
41.19627,-121.69888
41.24821,-122.18278
40.25543,-123.04391
41.0593,-123.25893
40.9468,-123.22865
40.86514,-123.5156
41.02207,-123.87256
40.99958,-123.28393
41.05245,-123.24558
40.94542,-123.22921
41.61262,-123.56923
41.93189,-123.12871
40.54543,-121.79666
41.10875,-122.93503
40.94819,-123.23421
41.42571,-121.60305
41.40619,-121.61222
41.27403,-122.50871
41.42738,-121.60333
40.76228,-121.37657
41.63739,-120.73413
41.59517,-120.73802
41.58933,-120.76746
41.17508,-122.36862
40.73571,-122.31945
40.10685,-120.22299
40.59513,-124.27978
41.44128,-120.37939
41.44128,-120.37513
41.45548,-120.24724
41.50886,-120.41993
41.05931,-122.6428
41.66934,-120.20939
41.90237,-121.82556
41.96984,-123.53756
41.5582,-122.68308
40.57819,-123.76699
41.85818,-123.24727
40.99931,-122.97059
41.33541,-123.37144
40.66459,-122.5589
41.37073,-120.75691
41.16017,-120.65968
41.38062,-120.75067
40.75209,-122.79113
41.36763,-123.33394
40.74129,-120.17966
41.02129,-120.06855
40.45763,-121.21696
41.27156,-120.89108
41.37017,-121.05581
40.24237,-122.93335
40.39153,-123.27614
40.23571,-122.92752
40.64821,-122.06139
40.42265,-123.22225
40.78238,-121.57109
40.63572,-121.43859
40.50292,-123.04364
40.4282,-123.20975
40.1896,-122.00916
41.1218,-123.28505
40.41792,-123.73337
41.08791,-123.83867
40.1921,-121.52942
40.18794,-121.53303
41.4604,-123.89229
40.66569,-123.60588
40.83682,-122.02055
40.83877,-122.02833
41.35628,-121.05581
40.81574,-120.22413
41.82461,-120.91691
41.82405,-120.9897
41.21264,-120.79179
41.23989,-121.21525
41.64794,-121.1772
41.57651,-124.01702
40.99805,-120.37681
40.0085,-121.1908
41.91765,-121.60083
40.37071,-122.57779
40.78043,-122.28862
41.20291,-123.32894
40.90207,-123.95867
41.47627,-121.62666
41.01294,-121.68138
40.93083,-120.00954
40.15487,-123.03224
41.07265,-122.71558
40.25292,-124.1181
40.16792,-123.64753
41.05349,-121.915
40.88068,-123.98923
41.29985,-124.05063
40.76209,-123.28476
41.40707,-124.02035
40.78738,-123.79485
40.8818,-123.99284
41.83376,-122.06612
40.47987,-122.27445
41.77432,-122.09973
40.12015,-123.69197
40.20878,-121.15663
40.28903,-124.00782
40.04209,-123.43252
40.96459,-122.72863
41.05959,-122.91586
40.88152,-123.98812
41.81206,-123.70979
41.70012,-123.75479
40.96514,-122.80058
41.73428,-123.6759
41.05406,-120.88219
41.73694,-123.67783
41.79123,-123.62895
41.75067,-124.21647
41.03485,-123.81867
40.94152,-123.87562
41.6088,-120.50856
40.52902,-124.162
41.8354,-123.61229
40.52847,-124.16366
40.64932,-122.06389
40.73848,-123.25114
40.9143,-123.81589
40.09737,-122.83973
40.22153,-124.05976
41.86542,-122.56558
41.95122,-124.21592
40.66656,-120.85051
41.05235,-124.14479
41.84349,-121.38332
40.2618,-124.19004
40.66764,-120.85077
40.08155,-122.17055
40.87072,-121.39803
40.75708,-123.99172
40.9657,-122.56946
40.87488,-121.39276
40.68321,-122.35167
41.04543,-122.04333
40.67987,-122.35195
40.2482,-123.11808
41.39151,-123.55145
40.27125,-124.31227
40.06517,-121.04774
41.58486,-122.92976
41.6732,-122.62114
41.42429,-123.9284
40.57294,-121.34581
40.3843,-124.07643
40.77461,-121.0658
40.81683,-121.09636
41.6335,-121.22554
41.56821,-121.70833
41.92488,-121.56694
41.17263,-123.73228
41.10989,-121.10664
41.7297,-122.06928
41.76653,-122.71503
41.56127,-121.71444
40.2493,-124.35033
40.93654,-122.42168
41.23544,-121.09053
40.85013,-123.99089
41.98095,-123.34394
41.6057,-122.58558
41.28791,-123.36339
41.16932,-122.06528
41.94622,-124.20814
40.12043,-122.7214
41.30571,-122.29918
41.87106,-123.17838
42.00041,-122.97754
41.50544,-121.02164
41.50837,-121.33835
41.84072,-120.90608
41.32686,-121.0226
41.0599,-120.16716
41.31498,-120.88569
40.87541,-123.99923
41.65345,-123.83146
40.63904,-122.41529
41.59958,-122.93392
40.9157,-122.6153
41.6243,-122.96976
41.59958,-122.93226
41.60905,-122.96736
41.55736,-122.95781
40.08931,-123.5153
41.57708,-122.95615
40.06709,-124.03309
40.70487,-122.64891
41.86263,-122.82809
40.04572,-121.21802
40.95236,-123.38532
40.89402,-123.55755
40.65291,-124.26117
41.4454,-123.50645
40.44347,-124.18672
40.98462,-120.17188
40.93126,-122.35834
41.67126,-122.38974
41.26377,-121.91333
41.21101,-120.5269
40.93376,-122.68724
41.25901,-123.84423
40.38401,-120.08897
40.30154,-123.04446
40.97516,-120.21408
41.92291,-122.8317
40.94681,-122.66891
40.86181,-122.78419
40.18737,-123.35641
40.1707,-123.35975
41.59097,-122.76809
41.33962,-120.08438
41.13462,-120.75691
41.1435,-121.33665
40.59961,-121.40887
41.38403,-122.67641
40.48959,-123.16364
40.51098,-123.30975
41.55072,-120.96247
41.90008,-120.67003
41.0279,-124.05034
40.19292,-124.02282
40.95402,-123.94339
40.69874,-124.15117
33.68215,-117.27047
40.51213,-121.34923
40.50757,-122.69419
41.45588,-121.93819
41.83517,-120.2969
41.32875,-123.02726
41.47349,-121.95611
40.39458,-124.16699
40.30764,-124.10477
40.36264,-124.13338
41.30654,-122.36362
40.17682,-123.11946
41.111,-121.5511
41.64127,-121.77167
40.34292,-123.42308
40.36682,-122.83724
40.57724,-120.36721
41.59735,-123.24644
41.56054,-123.23864
41.59819,-123.24977
40.53294,-121.4697
40.86875,-123.00809
41.41211,-120.80996
41.62329,-120.54595
41.28212,-120.50829
41.15181,-122.66808
40.7074,-120.25216
41.80735,-123.37033
41.13904,-122.59974
40.05876,-123.72447
41.74208,-123.15949
40.00126,-123.77669
40.69182,-122.34917
40.45154,-122.10444
41.74513,-123.22449
40.1796,-121.79443
40.93986,-123.3881
40.98765,-122.7053
41.91042,-122.55669
41.01098,-122.73586
40.40265,-122.19417
40.39154,-122.19972
40.41321,-122.20167
40.35293,-122.20305
40.01599,-122.39
40.20014,-124.28282
41.74287,-123.15914
41.9765,-123.74451
40.23487,-122.7964
40.25348,-122.7889
41.85208,-122.57141
40.6585,-120.79468
40.80431,-123.05948
41.12735,-123.78506
40.01154,-122.74723
40.01099,-122.74695
40.21432,-123.11252
40.13794,-121.8786
41.09989,-121.4122
40.20265,-122.92946
40.20126,-122.93057
40.20126,-122.93057
40.21765,-122.93585
41.56151,-123.52589
41.33267,-121.0897
41.441,-120.73218
41.76459,-121.97417
41.02292,-123.19337
40.98264,-123.15976
40.54097,-123.55726
41.8485,-123.62098
40.29264,-124.0981
41.49239,-120.60607
40.51543,-122.7553
41.62069,-122.89448
40.17821,-121.54998
40.36959,-123.3128
40.98403,-123.15948
41.506,-120.5944
40.70459,-123.09753
40.02239,-121.14635
41.69067,-123.92841
40.87015,-122.57335
41.86986,-122.62142
41.30653,-123.10587
41.29708,-123.1031
40.12822,-121.0619
41.70081,-123.94925
41.02442,-123.19332
41.83345,-123.62756
40.56098,-122.45223
41.62984,-123.94896
41.92401,-123.23839
40.17239,-120.74356
40.2746,-121.70998
40.3282,-123.27975
40.08045,-120.65939
41.05987,-122.47168
40.15903,-124.15587
40.34598,-123.27475
40.51486,-123.64837
40.40276,-121.69934
41.70206,-123.94924
40.01238,-122.57834
41.25929,-123.56006
40.80783,-120.36539
40.79573,-120.36994
41.13517,-121.21692
41.04179,-123.87506
41.73153,-122.3728
41.98444,-122.29694
40.79851,-120.36522
40.0482,-123.70641
41.04155,-121.93444
41.10042,-123.07976
41.06542,-123.10615
41.43291,-123.06365
40.3921,-122.2
40.39126,-122.19972
40.6432,-122.95364
40.64736,-123.40754
40.47016,-121.46442
41.34012,-124.17841
40.49154,-122.49279
40.6432,-122.94919
40.59596,-124.29311
40.39015,-122.19694
40.52709,-122.63585
41.70289,-124.09785
41.13735,-124.15313
41.20294,-121.93166
40.47154,-122.62168
41.29791,-123.23032
40.15266,-122.20527
40.09932,-122.44528
40.21238,-122.54668
41.40071,-122.19862
40.17849,-122.23583
40.17571,-122.23527
40.17682,-122.23166
40.15348,-122.20237
40.15904,-122.20694
40.15071,-122.25333
40.09877,-122.23638
40.17738,-122.23722
40.17766,-122.24861
41.93013,-123.18533
41.35904,-122.18167
41.70294,-121.52944
41.1868,-123.507
41.25874,-123.60506
40.74235,-124.21034
41.27624,-123.60728
41.26957,-123.62701
41.17272,-123.4149
41.54516,-121.74639
41.14096,-123.49978
41.31346,-123.37672
40.496,-121.24691
40.49572,-121.24691
40.6946,-121.60471
40.05767,-120.66884
41.1168,-123.49839
40.16599,-122.76779
40.78542,-122.82864
40.6457,-122.55224
41.35793,-122.15501
40.03739,-121.18718
41.26682,-122.06695
41.41822,-121.55249
41.54294,-121.645
41.33432,-122.19473
40.75598,-123.07392
41.73123,-123.59978
40.55069,-123.7581
40.77765,-122.60974
41.24541,-123.29338
40.84876,-122.77641
40.75625,-123.07697
41.79506,-121.07481
40.59377,-121.60637
40.57127,-121.59415
40.32764,-123.54142
40.34348,-123.47531
41.31569,-123.18643
40.37737,-123.57809
41.09599,-121.80277
40.56933,-121.58637
41.57874,-123.09199
40.09126,-123.23696
40.31459,-123.13724
41.05848,-122.54696
40.91098,-122.89669
41.24985,-123.65951
41.52401,-123.90702
40.27348,-123.18224
40.06237,-123.30446
40.08404,-123.24807
41.52401,-123.90813
41.51845,-123.89646
40.90348,-122.88614
40.29265,-123.17391
40.12349,-121.90526
40.39764,-123.66392
40.4543,-124.32144
40.29712,-120.70912
41.63374,-123.24005
40.33181,-123.5092
40.8599,-120.233
41.25056,-123.69152
41.59013,-123.14227
40.00626,-123.19613
40.4543,-124.31977
40.78183,-121.53276
41.82654,-121.82667
40.22211,-120.92912
40.11183,-121.16941
41.13379,-120.1355
40.45933,-121.60109
41.0307,-122.89753
40.96823,-120.13772
40.9199,-120.17438
41.03906,-120.16272
41.76599,-121.79778
40.29295,-120.69884
41.03156,-120.16133
41.04851,-120.208
41.72432,-121.81278
41.58791,-123.14171
41.5796,-121.5236
41.34004,-121.79426
40.40042,-123.95004
40.58654,-122.39168
40.50833,-122.29306
40.5896,-122.37973
40.56793,-122.40862
40.50663,-122.3837
40.58556,-122.38775
40.50876,-122.29445
40.59432,-122.39362
40.58237,-122.39362
40.49821,-122.37862
41.06679,-123.83284
40.12014,-123.82336
40.11903,-123.8242
40.77902,-124.12756
40.87652,-124.0759
41.80122,-123.97313
41.86173,-123.0412
40.12126,-123.83642
41.29234,-124.09202
41.28484,-124.09313
41.86984,-124.14925
40.56541,-124.10783
41.24377,-121.43637
40.87818,-124.07923
40.53458,-123.91338
40.58253,-124.13636
41.37133,-124.03166
40.86874,-124.07284
41.57595,-124.07091
40.87763,-123.8595
40.5843,-124.14616
41.34818,-123.52867
40.02598,-123.74503
40.1721,-122.22777
40.96013,-123.83784
40.59015,-122.91919
40.53025,-122.46264
41.78179,-123.33978
41.80651,-123.36811
41.93188,-123.01015
40.53731,-121.56562
40.27959,-123.44392
40.30209,-123.04419
41.18878,-120.83163
40.15904,-122.33917
41.54151,-124.05119
41.65795,-120.18356
41.00513,-124.10146
41.49267,-120.41495
40.7496,-122.17556
41.98822,-120.59274
40.75126,-122.17945
40.56625,-123.64226
41.55401,-124.05535
41.66293,-120.77026
41.66017,-120.7758
41.57049,-120.88003
41.71739,-120.80858
41.6968,-122.86198
41.98401,-123.17783
41.64943,-120.87835
40.6071,-121.64943
41.51432,-124.01666
40.91127,-122.02278
41.03655,-121.88611
41.61989,-120.88219
40.75126,-122.14972
41.42985,-123.50423
41.43901,-123.54701
40.01434,-120.86106
40.01323,-120.85995
40.41822,-121.46859
41.38929,-124.0034
41.89734,-123.40589
40.2018,-124.29393
41.8954,-123.37283
40.36294,-121.45136
41.89318,-123.37672
41.31489,-120.91247
40.34406,-120.99058
40.02793,-123.42474
41.33261,-120.93424
41.25739,-120.88524
40.39962,-120.53745
40.33933,-121.3083
40.03267,-121.12079
40.011,-121.19302
40.68321,-122.40362
40.59043,-122.60252
40.86459,-122.79697
40.81875,-123.11698
41.80985,-123.35783
41.52456,-124.04591
40.90182,-121.9225
40.01987,-123.79141
41.98039,-123.85396
40.51432,-122.60446
41.11753,-121.01877
40.37184,-120.63912
41.4357,-122.61669
41.07128,-121.17331
41.09544,-121.55443
40.08462,-120.37883
40.36826,-120.6523
41.80903,-122.76948
41.77819,-122.75253
40.01709,-123.7928
40.41364,-121.46291
40.45574,-121.54822
40.21798,-124.26771
40.86459,-122.80308
40.84653,-122.79947
40.8632,-122.80336
40.84709,-122.78919
40.84542,-122.78752
40.14571,-122.30722
40.73541,-124.14839
40.38931,-123.05974
41.65986,-122.67531
40.72875,-123.66894
40.71487,-122.67141
40.15546,-120.44855
41.37986,-123.1781
41.42958,-123.10976
40.67987,-122.4214
40.49277,-121.18619
41.14068,-124.15924
40.82404,-121.86611
41.70719,-121.2001
41.94544,-121.02609
41.78933,-120.59107
41.01711,-121.65082
41.13321,-122.07528
41.73875,-122.63975
40.82098,-122.46196
41.81532,-120.59407
40.4993,-124.10644
40.50152,-124.10449
40.50152,-124.1031
40.81682,-122.05833
40.04155,-122.09277
40.39516,-121.93277
41.13709,-122.69197
40.71098,-122.60168
40.87681,-123.0292
40.88236,-123.0292
40.90766,-121.55443
40.90004,-121.52558
40.78098,-122.86586
41.9315,-124.18592
40.89544,-121.54554
40.37125,-123.93004
41.21739,-120.8583
40.5596,-121.7661
41.15099,-122.29834
40.86374,-123.97061
40.49514,-123.99282
40.41073,-120.65134
40.37545,-120.52967
40.92265,-122.40279
41.81681,-122.61753
41.8415,-123.95452
40.54821,-122.37056
40.4746,-122.29056
41.27651,-123.85229
40.64987,-122.94725
40.42209,-123.22086
41.18457,-123.88118
40.89432,-121.94472
40.89332,-121.95346
41.03124,-123.87006
40.39765,-122.52862
40.29072,-121.00496
40.62784,-121.74071
41.1779,-123.8384
40.37017,-121.00496
41.29126,-122.63058
41.32237,-122.61336
40.14209,-123.44336
41.05597,-123.31893
40.45628,-121.12524
40.63249,-121.14682
40.36903,-123.43225
41.23072,-121.13831
41.22544,-121.12414
41.26211,-121.16914
40.81127,-122.0325
40.15738,-121.43803
41.65767,-120.42884
40.04099,-121.85748
40.01324,-120.12937
40.30931,-123.91393
40.05185,-120.25215
40.10932,-122.99085
41.31486,-123.06226
40.26847,-123.86476
41.86513,-123.0881
41.91238,-121.56888
41.31819,-123.06504
40.76597,-123.29865
40.01099,-123.08085
40.0171,-123.10029
40.00737,-123.08307
40.65461,-121.12052
41.13183,-121.30942
41.21124,-123.75895
40.00737,-123.08307
41.80928,-124.08063
41.73539,-123.98285
41.04541,-123.69534
41.49267,-120.60746
41.91044,-120.89386
41.96839,-121.09916
40.04934,-120.6655
40.28183,-121.08552
40.12211,-121.32802
40.60793,-122.44584
40.45516,-121.85749
41.00933,-121.70582
41.8782,-122.17057
41.44318,-123.34033
41.512,-123.53064
41.94708,-122.91643
41.85153,-122.46002
40.03322,-121.8047
40.06293,-123.1339
40.12404,-123.33419
40.43348,-123.48726
41.53818,-123.64062
41.72706,-123.99313
41.88325,-120.83725
41.36265,-122.64586
41.53012,-123.66062
40.58876,-123.09947
40.28544,-121.60192
41.33491,-122.61078
40.234,-121.23661
41.15324,-123.37576
41.35207,-123.69867
40.76625,-123.832
41.04367,-120.2099
40.9379,-120.79244
41.32284,-120.37215
41.52808,-120.63676
40.39711,-121.16635
40.45799,-121.67699
40.92044,-121.53415
41.21099,-120.60377
40.33986,-123.94254
40.3557,-123.96699
41.98094,-123.96174
40.44182,-121.74693
40.4496,-121.76027
41.81596,-123.12838
41.55123,-123.91479
40.72599,-121.42775
40.37654,-122.75752
40.18709,-123.77142
41.97053,-120.71756
40.82041,-124.07728
41.63375,-122.73558
41.98833,-122.43278
41.6693,-122.84781
41.89653,-122.55864
41.76292,-122.62336
41.09709,-122.9367
41.86067,-123.64895
40.9071,-121.61915
40.85127,-121.63221
40.1471,-122.71862
40.42627,-121.59609
41.13846,-124.16368
40.66684,-120.74385
40.18961,-121.09968
40.77987,-122.96281
40.67848,-122.94141
40.19072,-121.10524
41.89597,-122.73059
40.49905,-121.15636
40.01434,-120.51411
41.27489,-120.67163
40.16654,-122.62501
40.73432,-122.22945
41.54984,-123.91368
40.02571,-122.13249
40.61987,-122.40195
40.20014,-124.30532
40.64238,-122.08778
40.88795,-120.04271
41.77766,-121.54055
40.47042,-123.86365
41.16151,-124.02868
40.11157,-120.48605
41.44513,-123.49062
40.29022,-121.23992
40.59152,-124.16144
41.8954,-123.37283
40.56708,-124.13561
40.55564,-124.13255
40.56958,-124.127
40.58021,-124.12261
41.71237,-122.4128
41.2618,-123.11726
41.26736,-123.11782
40.34153,-123.93032
40.78624,-124.19951
41.28712,-120.52468
40.60096,-124.14755
40.54601,-120.67468
40.51406,-120.85746
40.41861,-120.65583
40.47017,-120.81135
40.40878,-120.66523
40.61682,-121.71221
40.74097,-123.75283
40.47597,-123.95171
41.30906,-120.93802
41.14932,-122.38057
41.16265,-122.29529
41.16515,-122.31307
41.36235,-123.49728
40.63624,-124.26867
41.35989,-121.14609
41.60123,-123.7209
40.98429,-124.08868
40.07737,-123.88114
41.59889,-122.06665
40.64377,-122.00527
40.73292,-123.24531
40.2696,-122.5564
40.1124,-120.47605
40.7679,-124.16562
41.79072,-120.36884
41.7771,-121.54194
40.36404,-122.03194
40.50181,-123.01975
41.77793,-121.54305
40.64154,-122.31445
40.63987,-122.30778
40.79763,-124.15645
40.56321,-122.35695
41.57262,-123.64173
41.50957,-123.42728
40.53236,-123.74171
40.29098,-123.23113
40.2757,-123.25975
41.11127,-121.91222
41.10794,-121.87027
40.30404,-123.01641
40.30432,-123.01585
41.8715,-124.06536
40.95203,-122.89481
41.50485,-123.37144
40.28461,-120.93218
41.63017,-120.47134
40.1474,-120.49411
40.80516,-121.95805
40.79404,-121.94194
40.38015,-122.77391
41.89263,-122.85976
41.42766,-121.46277
40.30988,-122.2325
40.22377,-121.76165
40.27848,-123.02835
40.22654,-123.45725
40.04043,-123.18668
41.88438,-122.84362
40.22905,-121.83221
41.83764,-122.83698
40.26543,-123.04196
41.88652,-122.8442
40.14518,-120.48911
40.21357,-121.7605
40.96124,-123.88812
41.02235,-123.81395
41.73234,-124.19258
40.51462,-120.66717
40.26987,-123.02974
41.68794,-120.85136
41.22628,-120.92441
40.23518,-121.50482
40.21405,-121.49275
41.67626,-121.9475
40.51573,-120.66134
40.07155,-121.45608
40.53211,-121.07663
40.11072,-120.95329
40.21377,-121.49164
40.11572,-120.96773
40.23905,-121.5072
40.51224,-120.66548
40.11322,-120.96273
41.92877,-120.65663
40.0096,-122.59972
40.78958,-123.41171
41.67794,-120.8408
41.9115,-124.16647
41.904,-124.14619
40.01796,-120.23076
40.86987,-122.76558
40.33487,-123.28558
40.35739,-120.80745
40.79209,-122.76919
40.30043,-122.81835
41.23957,-123.76923
41.22596,-123.76784
41.22818,-123.77256
40.90874,-123.71672
40.18461,-120.80023
41.39295,-120.98191
41.37928,-120.97635
40.32041,-124.34755
41.17904,-122.4539
40.17322,-121.38108
40.18599,-121.3708
41.41597,-122.96754
41.42208,-122.90031
41.4282,-122.90976
41.38319,-122.96781
40.12044,-121.88749
40.9821,-121.7786
40.1746,-121.41192
41.03751,-120.12312
40.46793,-122.27889
41.74958,-122.81559
41.86679,-123.49506
40.58875,-123.26448
40.55907,-119.96771
41.22711,-120.91441
41.09097,-123.05226
40.02461,-121.12357
40.16655,-121.61526
40.72153,-122.83613
40.06544,-121.11774
41.15152,-122.96265
40.83584,-122.97185
40.62434,-120.10827
40.59365,-120.08773
40.34682,-122.62751
40.8157,-122.89475
40.60041,-124.32061
40.1457,-123.27891
40.95486,-123.11198
40.90069,-123.56449
40.87433,-121.06969
40.82013,-123.82422
41.74258,-121.86307
41.67902,-122.91615
40.01321,-123.24696
41.65545,-120.42745
40.82656,-121.02469
41.28264,-122.95198
41.3082,-122.94115
41.31958,-123.17893
40.26959,-123.32141
40.2084,-123.2961
40.32598,-123.38947
40.30737,-123.32225
40.33485,-123.40054
40.34431,-123.4892
41.23739,-120.9658
40.77763,-124.11867
41.26176,-122.97432
40.78818,-124.11506
41.261,-120.99136
41.38906,-120.68052
41.36545,-120.6494
40.69351,-120.27466
40.68999,-120.27416
41.75039,-124.19675
41.51156,-120.74774
40.09266,-122.12805
40.87987,-122.33529
40.5471,-122.4214
40.79876,-122.38168
40.49182,-122.23945
40.41962,-120.65912
41.48739,-120.5369
40.17571,-122.23389
40.46404,-122.28861
40.1896,-122.2475
40.72682,-122.36473
41.7846,-121.28165
40.06154,-123.10724
40.06071,-123.11446
40.16543,-122.80112
40.16599,-122.80223
40.3757,-123.09197
41.15517,-121.13608
40.69847,-123.51671
40.75998,-120.65632
40.45266,-121.34692
41.01961,-121.49582
40.57321,-122.44584
40.61351,-120.27522
41.00794,-121.48915
40.58042,-123.56615
40.49321,-122.47057
41.53679,-124.05119
40.14823,-120.64884
40.1257,-124.10059
41.11073,-120.47801
41.10073,-120.47106
40.96128,-121.00024
40.79821,-122.03667
40.68681,-120.12558
41.8996,-121.25249
41.90627,-121.03498
41.01906,-120.61301
41.23406,-120.8433
40.31403,-123.91393
40.92323,-120.75635
40.91954,-120.7551
40.1207,-123.82725
41.31349,-122.3164
40.25988,-121.37191
40.78318,-124.16951
40.80124,-124.1634
40.78374,-124.16784
40.14807,-122.21878
40.59708,-124.15061
41.79067,-124.26536
41.80817,-124.30953
41.78234,-124.25314
40.27431,-123.1828
40.92155,-121.39053
41.21238,-122.27251
41.75095,-124.20036
40.5771,-122.40362
